date,eq_A_BuyHold,alloc_A_BuyHold,eq_B_BaselineGate,alloc_B_BaselineGate,eq_C_System2_abs,alloc_C_System2_abs,eq_C2_System2_argmax,alloc_C2_System2_argmax,eq_C3_System2_rank,alloc_C3_System2_rank,eq_D_SingleFeat,alloc_D_SingleFeat
2011-10-13,0.8076545462255111,1.0,0.8356171504609005,1.0,0.9242734536432696,1.0,0.987359046797175,0.0,0.876506469968859,1.0,0.9345907984497139,1.0
2011-10-14,0.8000165263916666,1.0,0.8277146872127844,1.0,0.9155325643561163,1.0,0.987359046797175,0.0,0.8682173148673339,1.0,0.9257523376393982,1.0
2011-10-17,0.8112196803230453,1.0,0.8393057165805551,1.0,0.9283533648137431,1.0,0.987359046797175,0.0,0.8803755289835069,1.0,0.9387162522571197,1.0
2011-10-18,0.8001687431570387,1.0,0.8278721740248465,1.0,0.9157067600145079,1.0,0.987359046797175,0.0,0.8683825079939123,1.0,0.9259284777836607,1.0
2011-10-19,0.799504425702451,1.0,0.8271848565807755,1.0,0.9149465203910986,1.0,0.987359046797175,0.0,0.8676615579914878,1.0,0.9251597518683435,1.0
2011-10-20,0.7876478269425826,1.0,0.8149177588269382,1.0,0.9013779228570904,1.0,0.987359046797175,0.0,0.8547941933819316,1.0,0.9114396927741808,1.0
2011-10-21,0.7887557475419689,1.0,0.8160640378375903,1.0,0.9026458183992413,1.0,0.987359046797175,0.0,0.8559965633532419,1.0,0.9127217413956346,1.0
2011-10-24,0.8122177873988415,1.0,0.8403383801053622,1.0,0.9294955906309114,1.0,0.987359046797175,0.0,0.8814587239134998,1.0,0.9398712283459267,1.0
2011-10-25,0.8144912535159331,1.0,0.8426905581340897,1.0,0.9320973272144611,1.0,0.987359046797175,0.0,0.8839260012540391,1.0,0.9425020072148762,1.0
2011-10-26,0.8193415320182506,1.0,0.8477087629098684,1.0,0.9376479474436413,1.0,0.987359046797175,0.0,0.8891897622373706,1.0,0.9481145870974126,1.0
2011-10-27,0.8225369968284527,1.0,0.8510148610573722,1.0,0.9413048120151637,1.0,0.987359046797175,0.0,0.8926576379446137,1.0,0.9518122719830381,1.0
2011-10-28,0.8280657271992854,1.0,0.8567350070526278,1.0,0.9476318471788897,1.0,0.987359046797175,0.0,0.8986576882921234,1.0,0.9582099336514304,1.0
2011-10-31,0.8249811631752829,1.0,0.8535436492967694,1.0,0.9441018965870528,1.0,0.987359046797175,0.0,0.8953101675771018,1.0,0.9546405794423392,1.0
2011-11-01,0.8287126484521163,1.0,0.8574043260038918,1.0,0.9483721787270544,1.0,0.987359046797175,0.0,0.8993597590800819,1.0,0.9589585292645462,1.0
2011-11-02,0.8261510577434277,1.0,0.8547540479380468,1.0,0.9454407146472632,1.0,0.987359046797175,0.0,0.8965797947499476,1.0,0.9559943422653855,1.0
2011-11-03,0.8111316120516515,1.0,0.8392145992107193,1.0,0.9282525801828169,1.0,0.987359046797175,0.0,0.8802799529602725,1.0,0.9386143426022253,1.0
2011-11-04,0.8266707692709121,1.0,0.8552917529106587,1.0,0.9460354683952005,1.0,0.987359046797175,0.0,0.8971438112821226,1.0,0.9565957350436534,1.0
2011-11-07,0.8286811178364323,1.0,0.8573717037356791,1.0,0.9483360953406734,1.0,0.987359046797175,0.0,0.8993255405038623,1.0,0.9589220430918064,1.0
2011-11-08,0.8264054771941209,1.0,0.8550172758953506,1.0,0.9457318702477179,1.0,0.987359046797175,0.0,0.8968559032615145,1.0,0.9562887479350817,1.0
2011-11-09,0.8221727638541697,1.0,0.8506380176142238,1.0,0.9408879866897266,1.0,0.987359046797175,0.0,0.8922623543917297,1.0,0.951390793780696,1.0
2011-11-10,0.7946454490992552,1.0,0.8221576525585934,1.0,0.9093859461242964,1.0,0.987359046797175,0.0,0.8623883574009236,1.0,0.919537106834707,1.0
2011-11-11,0.8010178952552925,1.0,0.8287507254549932,1.0,0.9166785229373932,1.0,0.987359046797175,0.0,0.8693040496500394,1.0,0.9269110881598686,1.0
2011-11-14,0.8182357859440842,1.0,0.8465647337108176,1.0,0.9363825404108964,1.0,0.987359046797175,0.0,0.8879897521678689,1.0,0.9468350547637346,1.0
2011-11-15,0.8144749445767864,1.0,0.8426736845470835,1.0,0.9320786633939195,1.0,0.987359046797175,0.0,0.8839083019904775,1.0,0.942483135056563,1.0
2011-11-16,0.8032174275149179,1.0,0.8310264098892907,1.0,0.9191956502011529,1.0,0.987359046797175,0.0,0.871691090329098,1.0,0.9294563132444621,1.0
2011-11-17,0.803248958130602,1.0,0.8310590321575034,1.0,0.919231733587534,1.0,0.987359046797175,0.0,0.8717253089053177,1.0,0.9294927994172021,1.0
2011-11-18,0.7865018521518536,1.0,0.813732108113271,1.0,0.900066478400342,1.0,0.987359046797175,0.0,0.8535505251289771,1.0,0.9101136091166621,1.0
2011-11-21,0.7657199146281378,1.0,0.7922306586435927,1.0,0.8762837940110683,1.0,0.987359046797175,0.0,0.8309969435474039,1.0,0.8860654468492779,1.0
2011-11-22,0.7610870886477803,1.0,0.7874374350279025,1.0,0.8709820247224476,1.0,0.987359046797175,0.0,0.8259691727448988,1.0,0.8807044957442594,1.0
2011-11-23,0.7400376845220537,1.0,0.765659258731315,1.0,0.8468932536762855,1.0,0.987359046797175,0.0,0.8031253232409092,1.0,0.8563468300805281,1.0
2011-11-24,0.7463394586084541,1.0,0.772179212750686,1.0,0.8541049539337007,1.0,0.987359046797175,0.0,0.8099643186812566,1.0,0.8636390320529965,1.0
2011-11-25,0.737655492143982,1.0,0.7631945901225432,1.0,0.844167091622456,1.0,0.987359046797175,0.0,0.8005400508099567,1.0,0.8535902368228198,1.0
2011-11-28,0.7500785547235558,1.0,0.7760477637984113,1.0,0.8583839458566215,1.0,0.987359046797175,0.0,0.8140221698405653,1.0,0.8679657888824164,1.0
2011-11-29,0.7598497837978276,1.0,0.7861572922269976,1.0,0.8695660628706636,1.0,0.987359046797175,0.0,0.8246263886159968,1.0,0.8792727280001824,1.0
2011-11-30,0.7506591529571889,1.0,0.7766484634958482,1.0,0.8590483778679153,1.0,0.987359046797175,0.0,0.8146522636233716,1.0,0.8686376377183891,1.0
2011-12-01,0.7805121224344655,1.0,0.8075350020586274,1.0,0.8932118792426298,1.0,0.987359046797175,0.0,0.8470501755981156,1.0,0.9031824944399319,1.0
2011-12-02,0.7763794372546161,1.0,0.8032592351111414,1.0,0.8884824671172961,1.0,0.987359046797175,0.0,0.8425651822115111,1.0,0.8984002895232046,1.0
2011-12-05,0.7717476985368684,1.0,0.7984671364012518,1.0,0.8831819420833781,1.0,0.987359046797175,0.0,0.83753859135991,1.0,0.8930405965620736,1.0
2011-12-06,0.7563303147299054,1.0,0.7825159721509619,1.0,0.8655384103977077,1.0,0.987359046797175,0.0,0.8208068875393226,1.0,0.8752001162360555,1.0
2011-12-07,0.7646717934722905,1.0,0.791146249451965,1.0,0.8750843324775712,1.0,0.987359046797175,0.0,0.829859470875821,1.0,0.8848525961416416,1.0
2011-12-08,0.7592246077971928,1.0,0.7855104713917427,1.0,0.868850616416555,1.0,0.987359046797175,0.0,0.8239479168461212,1.0,0.8785492952648185,1.0
2011-12-09,0.7494827348133855,1.0,0.7754313154197683,0.5,0.8577020942794883,0.5,0.987359046797175,1.0,0.8133755567451013,0.0,0.8672763260320173,1.0
2011-12-12,0.7555431366004103,1.0,0.7785664278856045,0.5,0.8611698321361851,0.5,0.9953429432282711,1.0,0.8133755567451013,0.0,0.8742892200614408,1.0
2011-12-13,0.7498100008589353,1.0,0.7756125085138346,0.5,0.8579025113804736,0.5,0.9877901829338382,1.0,0.8133755567451013,0.0,0.8676550273421819,1.0
2011-12-14,0.7526651524722698,1.0,0.7770892101465608,0.5,0.8595358863265571,0.5,0.9915515234483804,1.0,0.8133755567451013,0.0,0.8709589131909916,1.0
2011-12-15,0.7354885777626505,1.0,0.7682222320286831,0.5,0.8497281502313013,0.5,0.96892332183043,1.0,0.8133755567451013,0.0,0.851082756054854,1.0
2011-12-16,0.7377174661127405,1.0,0.769386275655613,0.5,0.851015695158617,0.5,0.9718596310668396,1.0,0.8133755567451013,0.0,0.8536619510244123,1.0
2011-12-19,0.7212171687464167,1.0,0.7607819637604505,0.5,0.8414984933309867,0.5,0.9501223486415948,1.0,0.8133755567451013,0.0,0.8345683593863552,1.0
2011-12-20,0.7244039354557403,1.0,0.7624627575214891,0.5,0.8433576139264894,0.5,0.9543205546766761,1.0,0.8133755567451013,0.0,0.8382559791208799,1.0
2011-12-21,0.7574393225919014,1.0,0.7798482596831945,0.5,0.8625876621817926,0.5,0.9978409545981728,1.0,0.8133755567451013,0.0,0.8764834230013969,1.0
2011-12-22,0.7574251881779741,1.0,0.7798409833920289,0.5,0.8625796138994404,0.5,0.9978223341005762,1.0,0.8133755567451013,0.0,0.8764670671308584,1.0
2011-12-23,0.7731230857382654,1.0,0.7879222197053165,0.5,0.8715182435013697,0.5,1.0185025452007133,1.0,0.8133755567451013,0.0,0.8946321485798745,1.0
2011-12-26,0.7711497041014785,1.0,0.7869166416361414,0.5,0.8704059768199215,0.5,1.015902837267014,1.0,0.8133755567451013,0.0,0.8923486174238997,1.0
2011-12-27,0.7703288208310796,1.0,0.7864978081055818,0.5,0.8699427063932932,0.5,1.0148214160604339,1.0,0.8133755567451013,0.0,0.8913987187887696,1.0
2011-12-28,0.767245344069687,1.0,0.7849237090659253,0.5,0.868201600487368,0.5,1.010759282892406,1.0,0.8133755567451013,0.0,0.887830622723566,1.0
2011-12-29,0.769218725706474,1.0,0.7859331345682903,0.5,0.8693181228023442,0.5,1.0133589908261051,1.0,0.8133755567451013,0.0,0.890114153879541,1.0
2011-12-30,0.7689208157513888,1.0,0.7857809429373571,0.5,0.8691497841268389,0.5,1.0129665280306046,1.0,0.8133755567451013,0.0,0.8897694224543414,1.0
2012-01-02,0.7558877988477171,1.0,0.7791215470008079,0.5,0.8617838476114654,0.5,0.995796996900438,1.0,0.8133755567451013,0.0,0.874688051673807,1.0
2012-01-03,0.7668876346710629,1.0,0.7847905160703607,0.5,0.8680542761415911,0.5,1.0102880410686115,1.0,0.8133755567451013,0.0,0.8874166933845492,1.0
2012-01-04,0.7701048447334609,1.0,0.7864366737543733,0.5,0.8698750858832348,0.5,1.0145263527908241,1.0,0.8133755567451013,0.0,0.8911395411479263,1.0
2012-01-05,0.7753117453717926,1.0,0.7890953361732524,0.5,0.8728158238690619,0.5,1.0213858576362707,1.0,0.8133755567451013,0.0,0.897164792225592,1.0
2012-01-06,0.7741864285706497,1.0,0.7885226747600853,0.5,0.8721824049141921,0.5,1.019903379558376,1.0,0.8133755567451013,0.0,0.895862613301937,1.0
2012-01-09,0.7711997181815292,1.0,0.7870016658804081,0.5,0.8705000218641723,0.5,1.0159687251815872,1.0,0.8133755567451013,0.0,0.8924064920427287,1.0
2012-01-10,0.7805316931614421,1.0,0.7917632598501669,0.5,0.8757668057027382,0.5,1.028262550633345,1.0,0.8133755567451013,0.0,0.9032051410299088,1.0
2012-01-11,0.7815471964389952,1.0,0.7922783178500333,0.5,0.8763365097066598,0.5,1.0296003617683724,1.0,0.8133755567451013,0.0,0.9043802474209173,1.0
2012-01-12,0.7813699726335978,1.0,0.7921884892516691,0.5,0.87623715058173,0.5,1.0293668893754286,1.0,0.8133755567451013,0.0,0.9041751699672402,1.0
2012-01-13,0.7808219922782587,1.0,0.7919107055224246,0.5,0.8759298948885539,0.5,1.0286449870070626,1.0,0.8133755567451013,0.0,0.9035410654478953,1.0
2012-01-16,0.7723500420226975,1.0,0.787614573900634,0.5,0.8711779574621998,0.5,1.0174841472167682,1.0,0.8133755567451013,0.0,0.8937376082757984,1.0
2012-01-17,0.7851210286374075,1.0,0.794126268490883,0.5,0.878380521991518,0.5,1.0343084829684106,1.0,0.8133755567451013,0.0,0.9085157663794238,1.0
2012-01-18,0.7864920667883651,1.0,0.7948196503842888,0.5,0.8791474694829121,0.5,1.0361146712352947,1.0,0.8133755567451013,0.0,0.9101022858216739,1.0
2012-01-30,0.8053799928458095,1.0,0.804363608562256,0.5,0.8897040110542658,0.5,1.06099738540842,1.0,0.8133755567451013,0.0,0.9319587614368774,1.0
2012-01-31,0.8173040018874853,1.0,0.8103180890723818,0.5,0.8962902428743164,0.5,1.0767059236502268,1.0,0.8133755567451013,0.0,0.9457568254520706,1.0
2012-02-01,0.8207973766527725,1.0,0.8120498466299637,0.5,0.8982057343619387,0.5,1.0813080512485604,1.0,0.8133755567451013,0.0,0.9497992417628955,1.0
2012-02-02,0.8320233630989567,1.0,0.8176030201848484,0.5,0.9043480818441832,0.5,1.0960970233782816,1.0,0.8133755567451013,0.0,0.9627895774022562,1.0
2012-02-03,0.8344729657588359,1.0,0.8188065936791734,0.5,0.9056793506312105,0.5,1.0993240988463941,1.0,0.8133755567451013,0.0,0.9656241755809951,1.0
2012-02-04,0.8416760805487604,1.0,0.8223405355365078,0.5,0.9095882324003931,0.5,1.1088133908908886,1.0,0.8133755567451013,0.0,0.973959378836275,1.0
2012-02-06,0.835885319888966,1.0,0.819511669817148,0.5,0.9064592330890654,0.5,1.1011847162600996,1.0,0.8133755567451013,0.0,0.9672585044909737,1.0
2012-02-07,0.8380011329276367,1.0,0.8205488536479227,0.5,0.9076064588021859,0.5,1.1039720615157353,1.0,0.8133755567451013,0.0,0.9697068524962228,1.0
2012-02-08,0.8556658885490561,1.0,0.8291972876449555,0.5,0.9171724639453718,0.5,1.1272433864737579,1.0,0.8133755567451013,0.0,0.9901479162378882,1.0
2012-02-09,0.8601095308353084,1.0,0.8313503804469093,0.5,0.9195539929972573,0.5,1.1330973844489802,1.0,0.8133755567451013,0.0,0.9952899503064662,1.0
2012-02-10,0.854835219915169,1.0,0.828801402536041,0.5,0.9167345766944214,0.5,1.126149074153457,1.0,0.8133755567451013,0.0,0.98918669430777,1.0
2012-02-13,0.8603411177711958,1.0,0.8314705110138995,0.5,0.9196868690326269,0.5,1.1334024741403732,1.0,0.8133755567451013,0.0,0.9955579349545228,1.0
2012-02-14,0.8572065396671427,1.0,0.8299558157353906,0.5,0.9180114694366368,0.5,1.1292730207118031,1.0,0.8133755567451013,0.0,0.9919307061266026,1.0
2012-02-15,0.8703798134474786,1.0,0.8363330624550143,0.5,0.9250653216068929,0.5,1.1466273244719682,1.0,0.8133755567451013,0.0,1.0071743774686361,1.0
2012-02-16,0.8556430560342504,1.0,0.8292529134972596,0.5,0.9172339915224359,0.5,1.1272133072084096,1.0,0.8133755567451013,0.0,0.9901214952162491,1.0
2012-02-17,0.858324245630017,1.0,0.8305521610446147,0.5,0.9186710850730758,0.5,1.130745472367915,1.0,0.8133755567451013,0.0,0.9932240780430446,1.0
2012-02-20,0.8648978353688673,1.0,0.833732607822869,0.5,0.9221889670675325,0.5,1.1394054360963697,1.0,0.8133755567451013,0.0,1.0008308159874102,1.0
2012-02-21,0.8612750763530139,1.0,0.8319864985147604,0.5,0.9202576011546213,0.5,1.1346328593277275,1.0,0.8133755567451013,0.0,0.9966386805539622,1.0
2012-02-22,0.8699927479583899,1.0,0.8361971074556751,0.5,0.9249149422175877,0.5,1.1461174093070114,1.0,0.8133755567451013,0.0,1.0067264782446543,1.0
2012-02-23,0.862992951276498,1.0,0.8328331657723038,0.5,0.9211940970963152,0.5,1.1368959659587163,1.0,0.8133755567451013,0.0,0.9986265478963536,1.0
2012-02-24,0.8653892780684971,1.0,0.8339894558818891,0.5,0.9224730658829304,0.5,1.1400528564743488,1.0,0.8133755567451013,0.0,1.0013994970246007,1.0
2012-02-29,0.8830138049733538,1.0,0.842481974784113,0.5,0.9318666138391443,0.5,1.163271184631519,1.0,0.8133755567451013,0.0,1.0217940094424252,1.0
2012-03-01,0.8826767535643159,1.0,0.8423211846950506,0.5,0.9316887644366428,0.5,1.162827157381135,1.0,0.8133755567451013,0.0,1.0214039848372725,1.0
2012-03-02,0.8854710184715017,1.0,0.8436544409054744,0.5,0.9331634748605733,0.5,1.1665082865214145,1.0,0.8133755567451013,0.0,1.0246374146283772,1.0
2012-03-03,0.8822527211464939,1.0,0.8421212846678575,0.5,0.9314676556568443,0.5,1.1622685424532329,1.0,0.8133755567451013,0.0,1.0209133087211126,1.0
2012-03-05,0.8703254503169887,1.0,0.8364289198880289,0.5,0.9251713492065189,0.5,1.1465557071735193,1.0,0.8133755567451013,0.0,1.0071114702742567,1.0
2012-03-06,0.8630657978713546,1.0,0.8329404643616205,0.5,0.9213127797222808,0.5,1.136991933138638,1.0,0.8133755567451013,0.0,0.9987108435368222,1.0
2012-03-07,0.8592723386257627,1.0,0.8311099401342943,0.5,0.9192880427376039,0.5,1.1319944780528657,1.0,0.8133755567451013,0.0,0.9943211795130227,1.0
2012-03-08,0.8681313543704127,1.0,0.8353942721872498,0.5,0.9240269286986634,0.5,1.1436652330081172,1.0,0.8133755567451013,0.0,1.0045725359091013,1.0
2012-03-09,0.8715507952782334,1.0,0.8370395193806012,0.5,0.9258467313495029,0.5,1.1481699610805602,1.0,0.8133755567451013,0.0,1.00852939843557,1.0
2012-03-12,0.8619328702319432,1.0,0.8324209799897816,0.5,0.9207381797224979,0.5,1.1354994286389606,1.0,0.8133755567451013,0.0,0.997399857605954,1.0
2012-03-13,0.8732360523234233,1.0,0.8378790650904583,0.5,0.9267753501701111,0.5,1.1503900973324797,1.0,0.8133755567451013,0.0,1.0104795214613336,1.0
2012-03-14,0.8834291392902976,1.0,0.8427692515156904,1.0,0.9321843697117944,1.0,1.1638183407916698,1.0,0.8133755567451013,1.0,1.0222746204074844,1.0
2012-03-15,0.8830333757003305,1.0,0.8423917029725647,1.0,0.9317667644775309,1.0,1.163296966858961,1.0,0.8130111761558583,1.0,1.0218166560324018,1.0
2012-03-16,0.8757835086181845,1.0,0.8354755115287136,1.0,0.9241167872740467,1.0,1.1537460839378004,1.0,0.8063362042628034,1.0,1.0134273525899555,1.0
2012-03-19,0.874585345222185,1.0,0.8343324936866134,1.0,0.9228524988999856,1.0,1.1521676386799842,1.0,0.8052330520393262,1.0,1.012040878025832,1.0
2012-03-20,0.8668418609151899,1.0,0.8269454037851276,1.0,0.9146816624207992,1.0,1.1419664706889066,1.0,0.7981036054552925,1.0,1.0030803772584203,1.0
2012-03-21,0.867846491566645,1.0,0.8279037962407542,1.0,0.915741737246237,1.0,1.1432899583642442,1.0,0.7990285715664476,1.0,1.0042429022105528,1.0
2012-03-22,0.8763271399230844,1.0,0.8359941221648752,1.0,0.9246904208375953,1.0,1.1544622569222904,1.0,0.8068367270502251,1.0,1.0140564245337502,1.0
2012-03-23,0.878139606693621,1.0,0.8377231700258381,1.0,0.9266029151384665,1.0,1.1568499776525807,1.0,0.8085054700234889,1.0,1.0161537503943618,1.0
2012-03-26,0.8662895315094116,1.0,0.8264184953787874,1.0,0.9140988507202339,1.0,1.1412388389366648,1.0,0.7975950743032721,1.0,1.0024412401635248,1.0
2012-03-27,0.8730131634884144,1.0,0.8328326717268343,1.0,0.9211935506342032,1.0,1.150096466408839,1.0,0.803785540138103,1.0,1.010221601964378,1.0
2012-03-28,0.8739492965954521,1.0,0.8337257192423044,1.0,0.9221813476306338,1.0,1.1513297162881309,1.0,0.8046474403780429,1.0,1.0113048638515922,1.0
2012-03-29,0.8559648857667514,1.0,0.8165690421768061,1.0,0.9032044020813187,1.0,1.127637281615228,1.0,0.7880891455245604,1.0,0.9904939058069756,1.0
2012-03-30,0.8625254283542843,1.0,0.8228276353340044,1.0,0.9101270119262233,1.0,1.136280057192055,1.0,0.7941294545231647,1.0,0.9980855460246901,1.0
2012-04-02,0.8549037174595867,1.0,0.8155567142150186,1.0,0.9020846693652717,1.0,1.126239311949503,1.0,0.7871121250435134,1.0,0.9892659573726882,1.0
2012-04-03,0.8438082025265785,1.0,0.8049718711309604,1.0,0.8903768083332446,1.0,1.1116222213360596,1.0,0.7768964549522379,1.0,0.9764265989998383,1.0
2012-04-05,0.8306490631601698,1.0,0.7924183820720324,0.5,0.8764914342939869,1.0,1.0942865380734912,1.0,0.7647808003599097,1.0,0.9611992835283434,1.0
2012-04-06,0.8378728359396805,1.0,0.7958640311386901,0.5,0.8841138770864208,1.0,1.103803044691396,1.0,0.7714317471591683,1.0,0.9695583915174875,1.0
2012-04-09,0.826414175294999,1.0,0.7904219548110223,0.5,0.8720228288339431,1.0,1.088707550524313,1.0,0.760881727845895,1.0,0.9562988130861825,1.0
2012-04-10,0.8307425677446125,1.0,0.7924918953586849,0.5,0.8765900992669171,1.0,1.0944097198268232,1.0,0.7648668902793461,1.0,0.961307483902676,1.0
2012-04-11,0.8324811006576825,1.0,0.7933211373506794,0.5,0.8784245794031456,1.0,1.0967000410312226,1.0,0.7664675621535204,1.0,0.9633192559789314,1.0
2012-04-12,0.8331606397888076,1.0,0.793644924134519,0.5,0.8791416213575813,1.0,1.0975952572618355,1.0,0.7670932156377975,1.0,0.9641055959086748,1.0
2012-04-13,0.8467894766026498,1.0,0.8001361436200587,0.5,0.893522614795745,1.0,1.1155497139830035,1.0,0.779641321918458,1.0,0.9798764295396084,1.0
2012-04-16,0.8404387756988083,1.0,0.7971357371017402,0.5,0.88682142750637,1.0,1.1071833811781895,1.0,0.7737942147157985,1.0,0.9725276110921984,1.0
2012-04-17,0.8247832813802992,1.0,0.7897113093122797,0.5,0.8703019281432973,1.0,1.0865590315708424,1.0,0.7593801594836302,1.0,0.9544115972547984,1.0
2012-04-18,0.8268632147528464,1.0,0.7907070538575424,0.5,0.8724966501574343,1.0,1.0892991094095017,1.0,0.7612951596683054,1.0,0.956818426511757,1.0
2012-04-19,0.8287865823095825,1.0,0.7916266861903983,0.5,0.8745261657052693,1.0,1.0918329294286278,1.0,0.7630660092902032,1.0,0.9590440830489027,1.0
2012-04-20,0.8162243501159541,1.0,0.7856271934048831,0.5,0.861270641318788,1.0,1.0752836041030296,1.0,0.751499928718464,1.0,0.9445074885716944,1.0
2012-04-23,0.8133909437548155,1.0,0.7842635970560603,0.5,0.8582808631855727,1.0,1.071550910507867,1.0,0.7488912039504225,1.0,0.9412287656006364,1.0
2012-04-24,0.8153208348872104,1.0,0.7851939881386262,0.5,0.8603172623361703,1.0,1.0740933246028073,1.0,0.7506680598457693,1.0,0.9434619710011077,1.0
2012-04-25,0.8223162825186632,1.0,0.7885624678766149,0.5,0.8676987790319138,1.0,1.0833090385672264,1.0,0.757108787074311,1.0,0.9515568687738581,1.0
2012-04-26,0.8177682630218701,1.0,0.7863817999544394,0.5,0.8628997606392662,1.0,1.077317535378982,1.0,0.7529214134347416,1.0,0.9462940528920717,1.0
2012-04-27,0.8133267952608374,1.0,0.7842462992445841,0.5,0.858213174425074,1.0,1.0714664020956974,1.0,0.7488321422615069,1.0,0.9411545351112689,1.0
2012-04-30,0.8156339665188329,1.0,0.7853586384244498,0.5,0.8606476752687744,1.0,1.0745058402418737,1.0,0.7509563609713243,1.0,0.9438243164407337,1.0
2012-05-02,0.83467084755382,1.0,0.7945237661552728,0.5,0.8807351753971197,1.0,1.0995847858127494,1.0,0.7684836679412552,1.0,0.9658531577685371,1.0
2012-05-03,0.8327920577640856,1.0,0.7936295554949098,0.5,0.8787526978014956,1.0,1.0971096919783514,1.0,0.766753861187926,1.0,0.9636790851307824,1.0
2012-05-04,0.8372954994938769,1.0,0.7957753879538595,0.5,0.8835046782419322,1.0,1.1030424689818676,1.0,0.7709001919589268,1.0,0.9688903171131777,1.0
2012-05-07,0.8195872533680655,1.0,0.7873603263422372,0.5,0.8648191385428999,1.0,1.0797138501850858,1.0,0.7545961626814545,1.0,0.9483989276160089,1.0
2012-05-08,0.8204168347393429,1.0,0.787758807075394,0.5,0.8656945033608752,1.0,1.080806730159418,1.0,0.7553599604550599,1.0,0.9493588914022397,1.0
2012-05-09,0.8128059964707435,1.0,0.7841048688445796,0.5,0.8576636334711947,1.0,1.0707803083765561,1.0,0.7483526414311571,1.0,0.9405518841891138,1.0
2012-05-10,0.8137084244368775,1.0,0.7845401499357009,0.5,0.8586158651866854,1.0,1.07196915553081,1.0,0.7491835092582771,1.0,0.9415961436158132,1.0
2012-05-11,0.8047232862294909,1.0,0.7802086219185893,0.5,0.849134849648354,1.0,1.0601322484431568,1.0,0.7409108686277723,1.0,0.9311988425287742,1.0
2012-05-14,0.8020931979763849,1.0,0.7789336386003516,0.5,0.8463596104679059,1.0,1.0566674035441936,1.0,0.7384893393822265,1.0,0.9281553924646954,1.0
2012-05-15,0.8041002847540756,1.0,0.7799082057770073,0.5,0.8484774655845273,1.0,1.0593115142029312,1.0,0.7403372695133872,1.0,0.9304779260811854,1.0
2012-05-16,0.786587745898028,1.0,0.7714153765759846,0.5,0.8299984339683724,1.0,1.0362407176805657,1.0,0.7242134284393866,1.0,0.9102130024837825,1.0
2012-05-17,0.7998740949897832,1.0,0.777930411955944,0.5,0.8440180382615005,1.0,1.053743985421505,1.0,0.7364462053639714,1.0,0.9255875207901253,1.0
2012-05-18,0.7775221502575161,1.0,0.76706104033702,0.5,0.8204325206626357,1.0,1.0242978169912083,1.0,0.7158667104363434,1.0,0.8997225987490618,1.0
2012-05-21,0.781984276008135,1.0,0.7692620855543498,0.5,0.8251409049522427,1.0,1.0301761648479033,1.0,0.7199750014755002,1.0,0.9048860212637287,1.0
2012-05-22,0.7909715887407414,1.0,0.7736826341180028,0.5,0.8346242150248284,1.0,1.0420159366274944,1.0,0.7282496441971548,1.0,0.9152858386385431,1.0
2012-05-23,0.777148131919745,1.0,0.7669219813726167,0.5,0.8200378607709143,1.0,1.023805089977879,1.0,0.7155223507585974,1.0,0.8992897972517311,1.0
2012-05-24,0.7746626495937423,1.0,0.7656955928941319,0.5,0.8174152081183701,1.0,1.0205307470927902,1.0,0.7132339605745057,1.0,0.8964136803247017,1.0
2012-05-25,0.7688718889339479,1.0,0.7628337278493704,0.5,0.8113048633994503,1.0,1.0129020724620013,1.0,0.7079023918428904,1.0,0.8897128059794004,1.0
2012-05-28,0.7758705983532299,1.0,0.7663056011700662,0.5,0.818689821896575,1.0,1.0221220834643272,1.0,0.7143461222081564,1.0,0.8978114781838135,1.0
2012-05-29,0.7982997387307926,1.0,0.7773819172060368,0.5,0.8423567954614635,1.0,1.0516699484584213,1.0,0.7349966913715982,1.0,0.9237657284408957,1.0
2012-05-30,0.7895483619845131,1.0,0.7731208848499249,0.5,0.833122442355458,1.0,1.040140995754099,1.0,0.7269392755396847,1.0,0.9136389282896884,1.0
2012-05-31,0.7938647945454188,1.0,0.7752341969163921,0.5,0.837677092850034,1.0,1.0458274092509507,1.0,0.7309134264718126,1.0,0.9186337595234185,1.0
2012-06-01,0.7726185958873184,1.0,0.7648604028727414,0.5,0.8152583459194273,1.0,1.0178379366711072,1.0,0.7113519948938003,1.0,0.8940483698160336,1.0
2012-06-04,0.7496306025283185,1.0,0.7534818223186402,0.5,0.7910016770512107,1.0,0.9875538458489571,1.0,0.6901868883048891,1.0,0.8674474336007304,1.0
2012-06-05,0.761132753677392,1.0,0.7592624439869379,0.5,0.8031386159887722,1.0,1.0027066338547994,1.0,0.700776949441156,1.0,0.880757337787539,1.0
2012-06-06,0.7671888064139776,1.0,0.7622830296728633,0.5,0.8095288938867037,1.0,1.0106848009020195,1.0,0.706352773293033,1.0,0.8877651992414121,1.0
2012-06-07,0.7698156328792543,1.0,0.7635880443052689,0.5,0.8123006912657706,1.0,1.014145348763076,1.0,0.7087712994018545,1.0,0.8908048748738282,1.0
2012-06-08,0.761045772668608,1.0,0.7592385870319529,0.5,0.8030468346186044,1.0,1.002592046177281,1.0,0.7006968657951687,1.0,0.8806566862765318,1.0
2012-06-11,0.7741559852175754,1.0,0.7657781274964269,0.5,0.8168805816371426,1.0,1.0198632738712452,1.0,0.7127674733366287,1.0,0.895827385273085,1.0
